index
0
1994
1762
859
563
891
417
509
1548
1400
1921
360
393
1940
1984
227
680
72
1119
135
1988
1453
1833
903
1476
1148
1144
217
1843
568
636
1508
1339
726
599
301
1432
1673
1595
350
909
1386
764
1962
395
2039
1825
119
1794
706
1920
50
1295
674
1093
1424
388
1259
770
1687
803
1969
825
1416
531
843
966
994
36
576
1457
1174
1170
1298
1549
1161
365
772
10
1291
1470
963
845
1346
1236
1916
1558
1881
1458
590
947
796
1376
575
1008
1074
1763
1261
1294
834
1121
1070
517
889
1404
1327
163
1575
1802
940
1790
1972
1511
1222
1488
337
601
216
1525
204
1496
1970
1887
1390
76
1209
1879
77
1587
1322
293
596
445
985
1883
965
1861
1801
1435
885
30
1054
66
166
248
400
662
1720
117
694
725
565
64
632
1120
139
98
1311
1184
1154
322
810
1756
2006
1865
310
683
1650
1853
245
1715
373
244
1208
1891
1497
1588
878
1520
290
1355
1381
771
669
693
677
130
1758
1722
823
1978
1973
615
1014
744
981
1264
355
734
1484
819
1392
1709
2022
79
299
8
1179
1573
812
1340
359
1128
580
741
1152
1169
1510
219
420
1743
721
1618
1680
1207
1168
458
60
875
583
631
529
231
958
134
312
957
1414
109
667
1637
238
1182
1289
96
81
1477
1247
146
1679
1885
1913
212
296
584
376
769
1275
149
496
44
551
236
1491
483
99
826
914
736
514
931
69
1304
871
1670
32
1566
564
874
266
1596
1446
643
1287
1630
1676
882
1896
1382
1932
754
1766
283
1966
908
185
692
1747
1767
1678
198
1010
1359
548
703
73
1657
1569
1629
1299
1934
651
1013
1619
642
71
1835
1682
97
996
179
1104
1499
366
455
1842
1249
1116
920
1812
939
233
1977
695
281
779
1151
493
35
2008
1585
547
162
188
1930
1314
1099
431
1911
1252
1607
251
1696
527
1557
594
353
369
386
1570
1704
315
1968
840
309
279
1293
1718
1664
1814
1915
1254
1273
654
1034
1823
491
1897
51
123
327
1998
895
481
61
129
1958
477
1854
1085
1937
19
927
1205
1698
1534
1328
1576
519
1658
537
1319
1482
1367
349
536
678
1836
821
1985
1990
1449
1417
1138
1829
1894
1538
389
1467
902
1964
2025
1946
347
1041
1944
462
1784
1132
68
1384
88
1087
660
881
970
492
1038
1421
1395
1577
987
1562
614
1537
1773
1713
1016
1513
1079
1462
1701
1229
1464
1368
1759
1192
753
1938
1396
1700
1321
1391
485
1164
926
818
1873
1303
976
1285
1635
1472
1623
941
90
757
1901
9
1211
101
1296
2044
368
1077
1741
336
1850
1691
767
1335
174
1272
698
857
1223
1631
1007
484
559
1750
409
1714
111
1122
1878
2016
709
137
172
1864
106
1852
1308
1039
539
1723
11
1380
154
23
778
1874
1317
1253
782
1350
306
999
152
260
1574
1811
1183
406
147
2003
240
437
1646
1660
210
986
701
1047
811
320
1461
37
1309
1232
809
494
603
1302
676
1112
404
1349
2031
1804
628
1518
274
424
866
182
1594
786
1705
116
1290
1514
1059
1411
1442
1188
1661
978
1995
1140
85
1753
1234
711
1145
20
1674
1369
691
705
103
1178
1495
589
1716
1360
446
639
381
897
465
546
1633
125
2013
115
872
2021
1787
1419
799
1394
307
269
436
1012
47
1669
1283
886
1365
1194
107
449
1443
622
581
569
1788
1694
1982
716
2004
1531
1009
126
717
715
1863
571
521
422
1627
759
542
2045
451
113
1487
1176
907
1503
170
384
1141
1601
1493
498
1521
1348
235
41
807
1926
1263
560
851
797
289
157
205
1779
1073
2030
1831
298
2041
1544
1516
1948
1331
1213
1191
1997
1475
604
463
1478
428
1933
1526
40
1003
242
1662
1504
208
991
1844
1800
593
512
148
968
1565
1097
31
629
180
556
1632
22
1764
1323
357
358
2042
